match_id,wc_year,match_date,stage,team,opponent,home_away,scorer,goal_minute_raw,goal_minute_numeric,is_stoppage_time,goal_order_for_team
1958-0806,1958,1958-06-08,Group stage,West Germany,Argentina,Away,Helmut Rahn,32,32,False,1
1958-0806,1958,1958-06-08,Group stage,West Germany,Argentina,Away,Uwe Seeler,40,40,False,2
1958-0806,1958,1958-06-08,Group stage,West Germany,Argentina,Away,Helmut Rahn,79,79,False,3
1954-0807,1954,1954-07-04,Final,Germany,Hungary,Home,Max Morlock,10,10,False,1
1954-0807,1954,1954-07-04,Final,Germany,Hungary,Home,Helmut Rahn,18,18,False,2
1954-0807,1954,1954-07-04,Final,Germany,Hungary,Home,Helmut Rahn,84,84,False,3
1954-0807,1954,1954-07-04,Final,Hungary,Germany,Away,Ferenc Puskás,6,6,False,1
1954-0807,1954,1954-07-04,Final,Hungary,Germany,Away,Zoltán Czibor,8,8,False,2
1954-0808,1954,1954-07-03,Third-place match,Austria,Uruguay,Home,Ernst Ocwirk,79,79,False,1
1954-0808,1954,1954-07-03,Third-place match,Austria,Uruguay,Home,Ernst Stojaspal,16,16,False,2
1954-0808,1954,1954-07-03,Third-place match,Uruguay,Austria,Away,Juan Hohberg,22,22,False,1
1954-0809,1954,1954-06-30,Semi-finals,Hungary,Uruguay,Home,Zoltán Czibor,12,12,False,1
1954-0809,1954,1954-06-30,Semi-finals,Hungary,Uruguay,Home,Nándor Hidegkuti,47,47,False,2
1954-0809,1954,1954-06-30,Semi-finals,Hungary,Uruguay,Home,Sándor Kocsis,109,109,False,3
1954-0809,1954,1954-06-30,Semi-finals,Hungary,Uruguay,Home,Sándor Kocsis,116,116,False,4
1954-0809,1954,1954-06-30,Semi-finals,Uruguay,Hungary,Away,Juan Hohberg,75,75,False,1
1954-0809,1954,1954-06-30,Semi-finals,Uruguay,Hungary,Away,Juan Hohberg,86,86,False,2
1954-0810,1954,1954-06-30,Semi-finals,Germany,Austria,Home,Hans Schäfer,31,31,False,1
1954-0810,1954,1954-06-30,Semi-finals,Germany,Austria,Home,Max Morlock,47,47,False,2
1954-0810,1954,1954-06-30,Semi-finals,Germany,Austria,Home,Ottmar Walter,61,61,False,3
1954-0810,1954,1954-06-30,Semi-finals,Germany,Austria,Home,Ottmar Walter,89,89,False,4
1954-0810,1954,1954-06-30,Semi-finals,Germany,Austria,Home,Fritz Walter,54,54,False,5
1954-0810,1954,1954-06-30,Semi-finals,Germany,Austria,Home,Fritz Walter,64,64,False,6
1954-0810,1954,1954-06-30,Semi-finals,Austria,Germany,Away,Erich Probst,51,51,False,1
1954-0811,1954,1954-06-27,Quarter-finals,Germany,Yugoslavia,Home,Helmut Rahn,85,85,False,1
1954-0812,1954,1954-06-27,Quarter-finals,Hungary,Brazil,Home,Nándor Hidegkuti,4,4,False,1
1954-0812,1954,1954-06-27,Quarter-finals,Hungary,Brazil,Home,Sándor Kocsis,7,7,False,2
1954-0812,1954,1954-06-27,Quarter-finals,Hungary,Brazil,Home,Sándor Kocsis,88,88,False,3
1954-0812,1954,1954-06-27,Quarter-finals,Hungary,Brazil,Home,Mihály Lantos,60,60,False,4
1954-0812,1954,1954-06-27,Quarter-finals,Brazil,Hungary,Away,Júlio Botelho,65,65,False,1
1954-0812,1954,1954-06-27,Quarter-finals,Brazil,Hungary,Away,Djalma Santos,18,18,False,2
1954-0813,1954,1954-06-26,Quarter-finals,Uruguay,England,Home,Carlos Borges,5,5,False,1
1954-0813,1954,1954-06-26,Quarter-finals,Uruguay,England,Home,Obdulio Varela,39,39,False,2
1954-0813,1954,1954-06-26,Quarter-finals,Uruguay,England,Home,Juan Alberto Schiaffino,46,46,False,3
1954-0813,1954,1954-06-26,Quarter-finals,Uruguay,England,Home,Javier Ambrois,78,78,False,4
1954-0813,1954,1954-06-26,Quarter-finals,England,Uruguay,Away,Nat Lofthouse,16,16,False,1
1954-0813,1954,1954-06-26,Quarter-finals,England,Uruguay,Away,Tom Finney,67,67,False,2
1954-0814,1954,1954-06-26,Quarter-finals,Switzerland,Austria,Home,Robert Ballaman,16,16,False,1
1954-0814,1954,1954-06-26,Quarter-finals,Switzerland,Austria,Home,Josef Hügi,17,17,False,2
1954-0814,1954,1954-06-26,Quarter-finals,Switzerland,Austria,Home,Josef Hügi,19,19,False,3
1954-0814,1954,1954-06-26,Quarter-finals,Switzerland,Austria,Home,Robert Ballaman,39,39,False,4
1954-0814,1954,1954-06-26,Quarter-finals,Switzerland,Austria,Home,Josef Hügi,60,60,False,5
1954-0814,1954,1954-06-26,Quarter-finals,Austria,Switzerland,Away,Theodor Wagner,25,25,False,1
1954-0814,1954,1954-06-26,Quarter-finals,Austria,Switzerland,Away,Alfred Körner,26,26,False,2
1954-0814,1954,1954-06-26,Quarter-finals,Austria,Switzerland,Away,Theodor Wagner,27,27,False,3
1954-0814,1954,1954-06-26,Quarter-finals,Austria,Switzerland,Away,Ernst Ocwirk,32,32,False,4
1954-0814,1954,1954-06-26,Quarter-finals,Austria,Switzerland,Away,Alfred Körner,34,34,False,5
1954-0814,1954,1954-06-26,Quarter-finals,Austria,Switzerland,Away,Theodor Wagner,53,53,False,6
1954-0814,1954,1954-06-26,Quarter-finals,Austria,Switzerland,Away,Erich Probst,76,76,False,7
1954-0815,1954,1954-06-23,Group stage play-off,Germany,Türkiye,Home,Ottmar Walter,7,7,False,1
1954-0815,1954,1954-06-23,Group stage play-off,Germany,Türkiye,Home,Hans Schäfer,12,12,False,2
1954-0815,1954,1954-06-23,Group stage play-off,Germany,Türkiye,Home,Max Morlock,30,30,False,3
1954-0815,1954,1954-06-23,Group stage play-off,Germany,Türkiye,Home,Max Morlock,60,60,False,4
1954-0815,1954,1954-06-23,Group stage play-off,Germany,Türkiye,Home,Fritz Walter,62,62,False,5
1954-0815,1954,1954-06-23,Group stage play-off,Germany,Türkiye,Home,Max Morlock,77,77,False,6
1954-0815,1954,1954-06-23,Group stage play-off,Germany,Türkiye,Home,Hans Schäfer,79,79,False,7
1954-0815,1954,1954-06-23,Group stage play-off,Türkiye,Germany,Away,Mustafa Ertan,21,21,False,1
1954-0815,1954,1954-06-23,Group stage play-off,Türkiye,Germany,Away,Lefter Küçükandonyadis,82,82,False,2
1954-0816,1954,1954-06-23,Group stage play-off,Switzerland,Italy,Home,Josef Hügi,14,14,False,1
1954-0816,1954,1954-06-23,Group stage play-off,Switzerland,Italy,Home,Robert Ballaman,48,48,False,2
1954-0816,1954,1954-06-23,Group stage play-off,Switzerland,Italy,Home,Josef Hügi,85,85,False,3
1954-0816,1954,1954-06-23,Group stage play-off,Switzerland,Italy,Home,Jacques Fatton,90,90,False,4
1954-0816,1954,1954-06-23,Group stage play-off,Italy,Switzerland,Away,Fulvio Nesti,67,67,False,1
1954-0817,1954,1954-06-20,Group stage,Hungary,Germany,Home,Sándor Kocsis,3,3,False,1
1954-0817,1954,1954-06-20,Group stage,Hungary,Germany,Home,Ferenc Puskás,17,17,False,2
1954-0817,1954,1954-06-20,Group stage,Hungary,Germany,Home,Sándor Kocsis,21,21,False,3
1954-0817,1954,1954-06-20,Group stage,Hungary,Germany,Home,Nándor Hidegkuti,52,52,False,4
1954-0817,1954,1954-06-20,Group stage,Hungary,Germany,Home,Nándor Hidegkuti,54,54,False,5
1954-0817,1954,1954-06-20,Group stage,Hungary,Germany,Home,Sándor Kocsis,69,69,False,6
1954-0817,1954,1954-06-20,Group stage,Hungary,Germany,Home,József Tóth,75,75,False,7
1954-0817,1954,1954-06-20,Group stage,Hungary,Germany,Home,Sándor Kocsis,78,78,False,8
1954-0817,1954,1954-06-20,Group stage,Germany,Hungary,Away,Alfred Pfaff,25,25,False,1
1954-0817,1954,1954-06-20,Group stage,Germany,Hungary,Away,Helmut Rahn,77,77,False,2
1954-0817,1954,1954-06-20,Group stage,Germany,Hungary,Away,Richard Herrmann,84,84,False,3
1954-0819,1954,1954-06-20,Group stage,Türkiye,Korea Republic,Home,Suat Mamat,10,10,False,1
1954-0819,1954,1954-06-20,Group stage,Türkiye,Korea Republic,Home,Lefter Küçükandonyadis,18,18,False,2
1954-0819,1954,1954-06-20,Group stage,Türkiye,Korea Republic,Home,Suat Mamat,30,30,False,3
1954-0819,1954,1954-06-20,Group stage,Türkiye,Korea Republic,Home,Burhan Sargun,37,37,False,4
1954-0819,1954,1954-06-20,Group stage,Türkiye,Korea Republic,Home,Burhan Sargun,64,64,False,5
1954-0819,1954,1954-06-20,Group stage,Türkiye,Korea Republic,Home,Burhan Sargun,70,70,False,6
1954-0819,1954,1954-06-20,Group stage,Türkiye,Korea Republic,Home,Erol Keskin,76,76,False,7
1954-0820,1954,1954-06-20,Group stage,Italy,Belgium,Home,Carlo Galli,48,48,False,1
1954-0820,1954,1954-06-20,Group stage,Italy,Belgium,Home,Amleto Frignani,58,58,False,2
1954-0820,1954,1954-06-20,Group stage,Italy,Belgium,Home,Benito Lorenzi,78,78,False,3
1954-0820,1954,1954-06-20,Group stage,Italy,Belgium,Home,Egisto Pandolfini,41,41,False,4
1954-0820,1954,1954-06-20,Group stage,Belgium,Italy,Away,Léopold Anoul,81,81,False,1
1954-0821,1954,1954-06-20,Group stage,England,Switzerland,Away,Jimmy Mullen,43,43,False,1
1954-0821,1954,1954-06-20,Group stage,England,Switzerland,Away,Dennis Wilshaw,69,69,False,2
1954-0822,1954,1954-06-19,Group stage,Uruguay,Scotland,Home,Carlos Borges,17,17,False,1
1954-0822,1954,1954-06-19,Group stage,Uruguay,Scotland,Home,Óscar Míguez,30,30,False,2
1954-0822,1954,1954-06-19,Group stage,Uruguay,Scotland,Home,Carlos Borges,47,47,False,3
1954-0822,1954,1954-06-19,Group stage,Uruguay,Scotland,Home,Julio Abbadie,54,54,False,4
1954-0822,1954,1954-06-19,Group stage,Uruguay,Scotland,Home,Carlos Borges,57,57,False,5
1954-0822,1954,1954-06-19,Group stage,Uruguay,Scotland,Home,Óscar Míguez,83,83,False,6
1954-0822,1954,1954-06-19,Group stage,Uruguay,Scotland,Home,Julio Abbadie,85,85,False,7
1954-0823,1954,1954-06-19,Group stage,Brazil,Yugoslavia,Home,Didi,69,69,False,1
1954-0823,1954,1954-06-19,Group stage,Yugoslavia,Brazil,Away,Branko Zebec,48,48,False,1
1954-0824,1954,1954-06-19,Group stage,Austria,Czechoslovakia,Home,Ernst Stojaspal,3,3,False,1
1954-0824,1954,1954-06-19,Group stage,Austria,Czechoslovakia,Home,Erich Probst,4,4,False,2
1954-0824,1954,1954-06-19,Group stage,Austria,Czechoslovakia,Home,Erich Probst,21,21,False,3
1954-0824,1954,1954-06-19,Group stage,Austria,Czechoslovakia,Home,Erich Probst,24,24,False,4
1954-0824,1954,1954-06-19,Group stage,Austria,Czechoslovakia,Home,Ernst Stojaspal,65,65,False,5
1954-0825,1954,1954-06-19,Group stage,France,Mexico,Home,Jean Vincent,19,19,False,1
1954-0825,1954,1954-06-19,Group stage,France,Mexico,Home,Raymond Kopa,88,88,False,2
1954-0825,1954,1954-06-19,Group stage,Mexico,France,Away,José Luis Lamadrid,54,54,False,1
1954-0825,1954,1954-06-19,Group stage,Mexico,France,Away,Tomás Balcázar,85,85,False,2
1954-0826,1954,1954-06-17,Group stage,Switzerland,Italy,Home,Robert Ballaman,18,18,False,1
1954-0826,1954,1954-06-17,Group stage,Switzerland,Italy,Home,Josef Hügi,78,78,False,2
1954-0826,1954,1954-06-17,Group stage,Italy,Switzerland,Away,Giampiero Boniperti,44,44,False,1
1974-0827,1974,1974-06-15,First round,Italy,Haiti,Home,Gianni Rivera,52,52,False,1
1974-0827,1974,1974-06-15,First round,Italy,Haiti,Home,Romeo Benetti,66,66,False,2
1974-0827,1974,1974-06-15,First round,Italy,Haiti,Home,Pietro Anastasi,79,79,False,3
1974-0827,1974,1974-06-15,First round,Haiti,Italy,Away,Emmanuel Sanon,46,46,False,1
1974-0828,1974,1974-06-15,First round,Poland,Argentina,Home,Grzegorz Lato,7,7,False,1
1974-0828,1974,1974-06-15,First round,Poland,Argentina,Home,Andrzej Szarmach,8,8,False,2
1974-0828,1974,1974-06-15,First round,Poland,Argentina,Home,Grzegorz Lato,62,62,False,3
1974-0828,1974,1974-06-15,First round,Argentina,Poland,Away,Ramón Heredia,60,60,False,1
1974-0828,1974,1974-06-15,First round,Argentina,Poland,Away,Carlos Babington,66,66,False,2
1974-0829,1974,1974-06-14,First round,West Germany,Chile,Home,Paul Breitner,18,18,False,1
1974-0830,1974,1974-06-14,First round,Germany DR,Australia,Home,Joachim Streich,72,72,False,1
1954-0831,1954,1954-06-17,Group stage,Hungary,Korea Republic,Home,Ferenc Puskás,12,12,False,1
1954-0831,1954,1954-06-17,Group stage,Hungary,Korea Republic,Home,Mihály Lantos,18,18,False,2
1954-0831,1954,1954-06-17,Group stage,Hungary,Korea Republic,Home,Sándor Kocsis,24,24,False,3
1954-0831,1954,1954-06-17,Group stage,Hungary,Korea Republic,Home,Sándor Kocsis,36,36,False,4
1954-0831,1954,1954-06-17,Group stage,Hungary,Korea Republic,Home,Sándor Kocsis,50,50,False,5
1954-0831,1954,1954-06-17,Group stage,Hungary,Korea Republic,Home,Zoltán Czibor,59,59,False,6
1954-0831,1954,1954-06-17,Group stage,Hungary,Korea Republic,Home,Péter Palotás,75,75,False,7
1954-0831,1954,1954-06-17,Group stage,Hungary,Korea Republic,Home,Péter Palotás,83,83,False,8
1954-0831,1954,1954-06-17,Group stage,Hungary,Korea Republic,Home,Ferenc Puskás,89,89,False,9
1962-0832,1962,1962-06-07,Group stage,Mexico,Czechoslovakia,Home,Isidoro Díaz,12,12,False,1
1962-0832,1962,1962-06-07,Group stage,Mexico,Czechoslovakia,Home,Alfredo del Águila,29,29,False,2
1962-0832,1962,1962-06-07,Group stage,Mexico,Czechoslovakia,Home,Héctor Hernández,90,90,False,3
1962-0832,1962,1962-06-07,Group stage,Czechoslovakia,Mexico,Away,Václav Mašek,1,1,False,1
1962-0833,1962,1962-06-07,Group stage,Italy,Switzerland,Home,Bruno Mora,2,2,False,1
1962-0833,1962,1962-06-07,Group stage,Italy,Switzerland,Home,Giacomo Bulgarelli,65,65,False,2
1962-0833,1962,1962-06-07,Group stage,Italy,Switzerland,Home,Giacomo Bulgarelli,67,67,False,3
1954-0834,1954,1954-06-17,Group stage,Germany,Türkiye,Home,Hans Schäfer,14,14,False,1
1954-0834,1954,1954-06-17,Group stage,Germany,Türkiye,Home,Bernhard Klodt,52,52,False,2
1954-0834,1954,1954-06-17,Group stage,Germany,Türkiye,Home,Ottmar Walter,60,60,False,3
1954-0834,1954,1954-06-17,Group stage,Germany,Türkiye,Home,Max Morlock,84,84,False,4
1954-0834,1954,1954-06-17,Group stage,Türkiye,Germany,Away,Suat Mamat,2,2,False,1
1954-0835,1954,1954-06-17,Group stage,England,Belgium,Home,Ivor Broadis,26,26,False,1
1954-0835,1954,1954-06-17,Group stage,England,Belgium,Home,Nat Lofthouse,36,36,False,2
1954-0835,1954,1954-06-17,Group stage,England,Belgium,Home,Ivor Broadis,63,63,False,3
1954-0835,1954,1954-06-17,Group stage,England,Belgium,Home,Nat Lofthouse,91,91,False,4
1954-0835,1954,1954-06-17,Group stage,Belgium,England,Away,Léopold Anoul,5,5,False,1
1954-0835,1954,1954-06-17,Group stage,Belgium,England,Away,Henri Coppens,67,67,False,2
1954-0835,1954,1954-06-17,Group stage,Belgium,England,Away,Léopold Anoul,71,71,False,3
1962-0836,1962,1962-06-07,Group stage,Yugoslavia,Colombia,Home,Milan Gali,20,20,False,1
1962-0836,1962,1962-06-07,Group stage,Yugoslavia,Colombia,Home,Dražan Jerkovi,25,25,False,2
1962-0836,1962,1962-06-07,Group stage,Yugoslavia,Colombia,Home,Milan Gali,61,61,False,3
1962-0836,1962,1962-06-07,Group stage,Yugoslavia,Colombia,Home,Vojislav Meli,82,82,False,4
1962-0836,1962,1962-06-07,Group stage,Yugoslavia,Colombia,Home,Dražan Jerkovi,87,87,False,5
1954-0837,1954,1954-06-16,Group stage,Uruguay,Czechoslovakia,Home,Óscar Míguez,71,71,False,1
1954-0837,1954,1954-06-16,Group stage,Uruguay,Czechoslovakia,Home,Juan Alberto Schiaffino,84,84,False,2
1954-0838,1954,1954-06-16,Group stage,Yugoslavia,France,Home,Miloš Milutinovi,15,15,False,1
1962-0839,1962,1962-06-06,Group stage,West Germany,Chile,Home,Uwe Seeler,82,82,False,1
1962-0839,1962,1962-06-06,Group stage,West Germany,Chile,Home,Horst Szymaniak,21,21,False,2
2006-0840,2006,2006-06-15,Group stage,Sweden,Paraguay,Home,Freddie Ljungberg,89,89,False,1
1950-0841,1950,1950-07-02,Group stage,Spain,England,Home,Telmo Zarra,48,48,False,1
1950-0842,1950,1950-07-02,Group stage,Switzerland,Mexico,Home,René Bader,10,10,False,1
1950-0842,1950,1950-07-02,Group stage,Switzerland,Mexico,Home,Charles Antenen,44,44,False,2
1950-0842,1950,1950-07-02,Group stage,Mexico,Switzerland,Away,Horacio Casarín,89,89,False,1
1950-0843,1950,1950-07-01,Group stage,Brazil,Yugoslavia,Home,Ademir,4,4,False,1
1950-0843,1950,1950-07-01,Group stage,Brazil,Yugoslavia,Home,Zizinho,69,69,False,2
1950-0844,1950,1950-06-29,Group stage,Spain,Chile,Home,Estanislau Basora,17,17,False,1
1950-0844,1950,1950-06-29,Group stage,Spain,Chile,Home,Telmo Zarra,30,30,False,2
1950-0845,1950,1950-06-29,Group stage,United States,England,Home,Joe Gaetjens,38,38,False,1
1950-0846,1950,1950-06-29,Group stage,Sweden,Paraguay,Home,Stig Sundqvist,17,17,False,1
1950-0846,1950,1950-06-29,Group stage,Sweden,Paraguay,Home,Karl-Erik Palmér,26,26,False,2
1950-0846,1950,1950-06-29,Group stage,Paraguay,Sweden,Away,César López Fretes,35,35,False,1
1950-0846,1950,1950-06-29,Group stage,Paraguay,Sweden,Away,Atilio López,74,74,False,2
1950-0847,1950,1950-06-28,Group stage,Brazil,Switzerland,Home,Alfredo II,3,3,False,1
1950-0847,1950,1950-06-28,Group stage,Brazil,Switzerland,Home,Baltazar,32,32,False,2
1950-0847,1950,1950-06-28,Group stage,Switzerland,Brazil,Away,Jacques Fatton,17,17,False,1
1950-0847,1950,1950-06-28,Group stage,Switzerland,Brazil,Away,Jacques Fatton,88,88,False,2
1950-0848,1950,1950-06-28,Group stage,Yugoslavia,Mexico,Home,Stjepan Bobek,20,20,False,1
1950-0848,1950,1950-06-28,Group stage,Yugoslavia,Mexico,Home,Željko ajkovski,23,23,False,2
1950-0848,1950,1950-06-28,Group stage,Yugoslavia,Mexico,Home,Željko ajkovski,51,51,False,3
1950-0848,1950,1950-06-28,Group stage,Yugoslavia,Mexico,Home,Kosta Tomaševi,81,81,False,4
1950-0848,1950,1950-06-28,Group stage,Mexico,Yugoslavia,Away,Héctor Ortiz,89,89,False,1
1950-0849,1950,1950-06-25,Group stage,Sweden,Italy,Home,Hasse Jeppson,25,25,False,1
1950-0849,1950,1950-06-25,Group stage,Sweden,Italy,Home,Sune Andersson,34,34,False,2
1950-0849,1950,1950-06-25,Group stage,Sweden,Italy,Home,Hasse Jeppson,69,69,False,3
1950-0849,1950,1950-06-25,Group stage,Italy,Sweden,Away,Riccardo Carapellese,7,7,False,1
1950-0849,1950,1950-06-25,Group stage,Italy,Sweden,Away,Ermes Muccinelli,78,78,False,2
1950-0850,1950,1950-06-25,Group stage,England,Chile,Home,Stan Mortensen,39,39,False,1
1950-0850,1950,1950-06-25,Group stage,England,Chile,Home,Wilf Mannion,51,51,False,2
1950-0851,1950,1950-06-25,Group stage,Spain,United States,Home,Silvestre Igoa,81,81,False,1
1950-0851,1950,1950-06-25,Group stage,Spain,United States,Home,Estanislau Basora,83,83,False,2
1950-0851,1950,1950-06-25,Group stage,Spain,United States,Home,Telmo Zarra,89,89,False,3
1950-0851,1950,1950-06-25,Group stage,United States,Spain,Away,Gino Pariani,17,17,False,1
1950-0852,1950,1950-06-25,Group stage,Yugoslavia,Switzerland,Home,Rajko Miti,59,59,False,1
1950-0852,1950,1950-06-25,Group stage,Yugoslavia,Switzerland,Home,Kosta Tomaševi,70,70,False,2
1950-0852,1950,1950-06-25,Group stage,Yugoslavia,Switzerland,Home,Tihomir Ognjanov,84,84,False,3
1950-0853,1950,1950-06-24,Group stage,Brazil,Mexico,Home,Ademir,30,30,False,1
1950-0853,1950,1950-06-24,Group stage,Brazil,Mexico,Home,Jair da Rosa Pinto,65,65,False,2
1950-0853,1950,1950-06-24,Group stage,Brazil,Mexico,Home,Baltazar,71,71,False,3
1950-0853,1950,1950-06-24,Group stage,Brazil,Mexico,Home,Ademir,79,79,False,4
1938-0854,1938,1938-06-19,Third-place match,Brazil,Sweden,Home,Romeu Pellicciari,44,44,False,1
1938-0854,1938,1938-06-19,Third-place match,Brazil,Sweden,Home,Leônidas,63,63,False,2
1938-0854,1938,1938-06-19,Third-place match,Brazil,Sweden,Home,Leônidas,74,74,False,3
1938-0854,1938,1938-06-19,Third-place match,Brazil,Sweden,Home,José Perácio,80,80,False,4
1938-0854,1938,1938-06-19,Third-place match,Sweden,Brazil,Away,Sven Jonasson,28,28,False,1
1938-0854,1938,1938-06-19,Third-place match,Sweden,Brazil,Away,Arne Nyberg,38,38,False,2
1938-0855,1938,1938-06-19,Final,Italy,Hungary,Home,Gino Colaussi,6,6,False,1
1938-0855,1938,1938-06-19,Final,Italy,Hungary,Home,Silvio Piola,16,16,False,2
1938-0855,1938,1938-06-19,Final,Italy,Hungary,Home,Gino Colaussi,35,35,False,3
1938-0855,1938,1938-06-19,Final,Italy,Hungary,Home,Silvio Piola,82,82,False,4
1938-0855,1938,1938-06-19,Final,Hungary,Italy,Away,Pál Titkos,8,8,False,1
1938-0855,1938,1938-06-19,Final,Hungary,Italy,Away,György Sárosi,70,70,False,2
1938-0856,1938,1938-06-16,Semi-finals,Hungary,Sweden,Home,Pál Titkos,37,37,False,1
1938-0856,1938,1938-06-16,Semi-finals,Hungary,Sweden,Home,Gyula Zsengellér,39,39,False,2
1938-0856,1938,1938-06-16,Semi-finals,Hungary,Sweden,Home,György Sárosi,65,65,False,3
1938-0856,1938,1938-06-16,Semi-finals,Hungary,Sweden,Home,Gyula Zsengellér,85,85,False,4
1938-0856,1938,1938-06-16,Semi-finals,Sweden,Hungary,Away,Arne Nyberg,1,1,False,1
1938-0857,1938,1938-06-16,Semi-finals,Italy,Brazil,Home,Gino Colaussi,51,51,False,1
1938-0857,1938,1938-06-16,Semi-finals,Italy,Brazil,Home,Giuseppe Meazza,60,60,False,2
1938-0857,1938,1938-06-16,Semi-finals,Brazil,Italy,Away,Romeu Pellicciari,87,87,False,1
1938-0858,1938,1938-06-14,Quarter-finals,Brazil,Czechoslovakia,Home,Leônidas,57,57,False,1
1938-0858,1938,1938-06-14,Quarter-finals,Brazil,Czechoslovakia,Home,Roberto,63,63,False,2
1938-0858,1938,1938-06-14,Quarter-finals,Czechoslovakia,Brazil,Away,Vlastimil Kopecký,25,25,False,1
1938-0859,1938,1938-06-12,Quarter-finals,Sweden,Cuba,Home,Harry Andersson,9,9,False,1
1938-0859,1938,1938-06-12,Quarter-finals,Sweden,Cuba,Home,Gustav Wetterström,22,22,False,2
1938-0859,1938,1938-06-12,Quarter-finals,Sweden,Cuba,Home,Gustav Wetterström,37,37,False,3
1938-0859,1938,1938-06-12,Quarter-finals,Sweden,Cuba,Home,Gustav Wetterström,44,44,False,4
1938-0859,1938,1938-06-12,Quarter-finals,Sweden,Cuba,Home,Tore Keller,80,80,False,5
1938-0859,1938,1938-06-12,Quarter-finals,Sweden,Cuba,Home,Harry Andersson,81,81,False,6
1938-0859,1938,1938-06-12,Quarter-finals,Sweden,Cuba,Home,Arne Nyberg,84,84,False,7
1938-0859,1938,1938-06-12,Quarter-finals,Sweden,Cuba,Home,Harry Andersson,89,89,False,8
1938-0860,1938,1938-06-12,Quarter-finals,Brazil,Czechoslovakia,Home,Leônidas,30,30,False,1
1938-0860,1938,1938-06-12,Quarter-finals,Czechoslovakia,Brazil,Away,Oldich Nejedlý,65,65,False,1
1938-0861,1938,1938-06-12,Quarter-finals,Hungary,Switzerland,Home,György Sárosi,40,40,False,1
1938-0861,1938,1938-06-12,Quarter-finals,Hungary,Switzerland,Home,Gyula Zsengellér,89,89,False,2
1938-0862,1938,1938-06-12,Quarter-finals,Italy,France,Home,Gino Colaussi,9,9,False,1
1938-0862,1938,1938-06-12,Quarter-finals,Italy,France,Home,Silvio Piola,51,51,False,2
1938-0862,1938,1938-06-12,Quarter-finals,Italy,France,Home,Silvio Piola,72,72,False,3
1938-0862,1938,1938-06-12,Quarter-finals,France,Italy,Away,Oscar Heisserer,10,10,False,1
1938-0863,1938,1938-06-09,Round of 16,Switzerland,Germany,Home,Eugen Walaschek,42,42,False,1
1938-0863,1938,1938-06-09,Round of 16,Switzerland,Germany,Home,Alfred Bickel,64,64,False,2
1938-0863,1938,1938-06-09,Round of 16,Switzerland,Germany,Home,André Abegglen,75,75,False,3
1938-0863,1938,1938-06-09,Round of 16,Switzerland,Germany,Home,André Abegglen,78,78,False,4
1938-0863,1938,1938-06-09,Round of 16,Germany,Switzerland,Away,Wilhelm Hahnemann,8,8,False,1
1938-0864,1938,1938-06-09,Round of 16,Cuba,Romania,Home,Héctor Socorro,51,51,False,1
1938-0864,1938,1938-06-09,Round of 16,Cuba,Romania,Home,Tomás Fernández,57,57,False,2
1938-0864,1938,1938-06-09,Round of 16,Romania,Cuba,Away,tefan Dobay,35,35,False,1
1938-0865,1938,1938-06-05,Round of 16,Italy,Norway,Home,Pietro Ferraris,2,2,False,1
1938-0865,1938,1938-06-05,Round of 16,Italy,Norway,Home,Silvio Piola,94,94,False,2
1938-0865,1938,1938-06-05,Round of 16,Norway,Italy,Away,Arne Brustad,83,83,False,1
1938-0866,1938,1938-06-05,Round of 16,Cuba,Romania,Home,Héctor Socorro,44,44,False,1
1938-0866,1938,1938-06-05,Round of 16,Cuba,Romania,Home,José Magriñá,69,69,False,2
1938-0866,1938,1938-06-05,Round of 16,Cuba,Romania,Home,Héctor Socorro,103,103,False,3
1938-0866,1938,1938-06-05,Round of 16,Romania,Cuba,Away,Silviu Bindea,35,35,False,1
1938-0866,1938,1938-06-05,Round of 16,Romania,Cuba,Away,Iuliu Barátky,88,88,False,2
1938-0866,1938,1938-06-05,Round of 16,Romania,Cuba,Away,tefan Dobay,105,105,False,3
1938-0867,1938,1938-06-05,Round of 16,Hungary,Dutch East Indies,Home,Vilmos Kohut,13,13,False,1
1938-0867,1938,1938-06-05,Round of 16,Hungary,Dutch East Indies,Home,Géza Toldi,15,15,False,2
1938-0867,1938,1938-06-05,Round of 16,Hungary,Dutch East Indies,Home,György Sárosi,28,28,False,3
1938-0867,1938,1938-06-05,Round of 16,Hungary,Dutch East Indies,Home,Gyula Zsengellér,35,35,False,4
1938-0867,1938,1938-06-05,Round of 16,Hungary,Dutch East Indies,Home,Gyula Zsengellér,76,76,False,5
1938-0867,1938,1938-06-05,Round of 16,Hungary,Dutch East Indies,Home,György Sárosi,89,89,False,6
1938-0868,1938,1938-06-05,Round of 16,France,Belgium,Home,Émile Veinante,1,1,False,1
1938-0868,1938,1938-06-05,Round of 16,France,Belgium,Home,Jean Nicolas,16,16,False,2
1938-0868,1938,1938-06-05,Round of 16,France,Belgium,Home,Jean Nicolas,69,69,False,3
1938-0868,1938,1938-06-05,Round of 16,Belgium,France,Away,Henri Isemborghs,38,38,False,1
1938-0869,1938,1938-06-05,Round of 16,Brazil,Poland,Home,Leônidas,18,18,False,1
1938-0869,1938,1938-06-05,Round of 16,Brazil,Poland,Home,Romeu Pellicciari,25,25,False,2
1938-0869,1938,1938-06-05,Round of 16,Brazil,Poland,Home,José Perácio,44,44,False,3
