match_id,wc_year,match_date,stage,stage_group,host_country,team,opponent,home_away,goals_for,goals_against,goal_difference,penalties_for,penalties_against,result_final,points,attendance
1994-0346,1994,1994-07-05,Round of 16,Knockout,United States,Mexico,Bulgaria,Home,1,1,0,1,3,Loss on penalties,0,71030
1994-0346,1994,1994-07-05,Round of 16,Knockout,United States,Bulgaria,Mexico,Away,1,1,0,3,1,Win on penalties,3,71030
1994-0347,1994,1994-07-04,Round of 16,Knockout,United States,Netherlands,Republic of Ireland,Home,2,0,2,0,0,Win,3,61355
1994-0347,1994,1994-07-04,Round of 16,Knockout,United States,Republic of Ireland,Netherlands,Away,0,2,-2,0,0,Loss,0,61355
1994-0348,1994,1994-07-04,Round of 16,Knockout,United States,Brazil,United States,Home,1,0,1,0,0,Win,3,84147
1994-0348,1994,1994-07-04,Round of 16,Knockout,United States,United States,Brazil,Away,0,1,-1,0,0,Loss,0,84147
1994-0349,1994,1994-07-03,Round of 16,Knockout,United States,Saudi Arabia,Sweden,Home,1,3,-2,0,0,Loss,0,60277
1994-0349,1994,1994-07-03,Round of 16,Knockout,United States,Sweden,Saudi Arabia,Away,3,1,2,0,0,Win,3,60277
1990-0350,1990,1990-06-19,Group stage,Group,Italy,Italy,Czechoslovakia,Home,2,0,2,0,0,Win,3,73303
1990-0350,1990,1990-06-19,Group stage,Group,Italy,Czechoslovakia,Italy,Away,0,2,-2,0,0,Loss,0,73303
1994-0351,1994,1994-07-03,Round of 16,Knockout,United States,Romania,Argentina,Home,3,2,1,0,0,Win,3,90469
1994-0351,1994,1994-07-03,Round of 16,Knockout,United States,Argentina,Romania,Away,2,3,-1,0,0,Loss,0,90469
1990-0352,1990,1990-06-18,Group stage,Group,Italy,Argentina,Romania,Home,1,1,0,0,0,Draw,1,52733
1990-0352,1990,1990-06-18,Group stage,Group,Italy,Romania,Argentina,Away,1,1,0,0,0,Draw,1,52733
1994-0353,1994,1994-07-02,Round of 16,Knockout,United States,Germany,Belgium,Home,3,2,1,0,0,Win,3,60246
1994-0353,1994,1994-07-02,Round of 16,Knockout,United States,Belgium,Germany,Away,2,3,-1,0,0,Loss,0,60246
1990-0354,1990,1990-06-18,Group stage,Group,Italy,Cameroon,Soviet Union,Home,0,4,-4,0,0,Loss,0,37307
1990-0354,1990,1990-06-18,Group stage,Group,Italy,Soviet Union,Cameroon,Away,4,0,4,0,0,Win,3,37307
1994-0355,1994,1994-07-02,Round of 16,Knockout,United States,Spain,Switzerland,Home,3,0,3,0,0,Win,3,53121
1994-0355,1994,1994-07-02,Round of 16,Knockout,United States,Switzerland,Spain,Away,0,3,-3,0,0,Loss,0,53121
1990-0356,1990,1990-06-17,Group stage,Group,Italy,Republic of Ireland,Egypt,Home,0,0,0,0,0,Draw,1,33288
1990-0356,1990,1990-06-17,Group stage,Group,Italy,Egypt,Republic of Ireland,Away,0,0,0,0,0,Draw,1,33288
1994-0357,1994,1994-06-30,Group stage,Group,United States,Greece,Nigeria,Home,0,2,-2,0,0,Loss,0,53001
1994-0357,1994,1994-06-30,Group stage,Group,United States,Nigeria,Greece,Away,2,0,2,0,0,Win,3,53001
1990-0358,1990,1990-06-17,Group stage,Group,Italy,Belgium,Uruguay,Home,3,1,2,0,0,Win,3,33759
1990-0358,1990,1990-06-17,Group stage,Group,Italy,Uruguay,Belgium,Away,1,3,-2,0,0,Loss,0,33759
1994-0359,1994,1994-06-30,Group stage,Group,United States,Argentina,Bulgaria,Home,0,2,-2,0,0,Loss,0,63998
1994-0359,1994,1994-06-30,Group stage,Group,United States,Bulgaria,Argentina,Away,2,0,2,0,0,Win,3,63998
1990-0360,1990,1990-06-17,Group stage,Group,Italy,Korea Republic,Spain,Home,1,3,-2,0,0,Loss,0,32733
1990-0360,1990,1990-06-17,Group stage,Group,Italy,Spain,Korea Republic,Away,3,1,2,0,0,Win,3,32733
1994-0361,1994,1994-06-29,Group stage,Group,United States,Morocco,Netherlands,Home,1,2,-1,0,0,Loss,0,60578
1994-0361,1994,1994-06-29,Group stage,Group,United States,Netherlands,Morocco,Away,2,1,1,0,0,Win,3,60578
1990-0362,1990,1990-06-16,Group stage,Group,Italy,Brazil,Costa Rica,Home,1,0,1,0,0,Win,3,58007
1990-0362,1990,1990-06-16,Group stage,Group,Italy,Costa Rica,Brazil,Away,0,1,-1,0,0,Loss,0,58007
1994-0363,1994,1994-06-29,Group stage,Group,United States,Belgium,Saudi Arabia,Home,0,1,-1,0,0,Loss,0,52959
1994-0363,1994,1994-06-29,Group stage,Group,United States,Saudi Arabia,Belgium,Away,1,0,1,0,0,Win,3,52959
1994-0364,1994,1994-06-28,Group stage,Group,United States,Italy,Mexico,Home,1,1,0,0,0,Draw,1,52535
1994-0364,1994,1994-06-28,Group stage,Group,United States,Mexico,Italy,Away,1,1,0,0,0,Draw,1,52535
1994-0365,1994,1994-06-28,Group stage,Group,United States,Republic of Ireland,Norway,Home,0,0,0,0,0,Draw,1,72404
1994-0365,1994,1994-06-28,Group stage,Group,United States,Norway,Republic of Ireland,Away,0,0,0,0,0,Draw,1,72404
1994-0366,1994,1994-06-28,Group stage,Group,United States,Russia,Cameroon,Home,6,1,5,0,0,Win,3,74914
1994-0366,1994,1994-06-28,Group stage,Group,United States,Cameroon,Russia,Away,1,6,-5,0,0,Loss,0,74914
1994-0367,1994,1994-06-28,Group stage,Group,United States,Brazil,Sweden,Home,1,1,0,0,0,Draw,1,77217
1994-0367,1994,1994-06-28,Group stage,Group,United States,Sweden,Brazil,Away,1,1,0,0,0,Draw,1,77217
1994-0368,1994,1994-06-27,Group stage,Group,United States,Germany,Korea Republic,Home,3,2,1,0,0,Win,3,63998
1994-0368,1994,1994-06-27,Group stage,Group,United States,Korea Republic,Germany,Away,2,3,-1,0,0,Loss,0,63998
1994-0369,1994,1994-06-27,Group stage,Group,United States,Bolivia,Spain,Home,1,3,-2,0,0,Loss,0,63089
1994-0369,1994,1994-06-27,Group stage,Group,United States,Spain,Bolivia,Away,3,1,2,0,0,Win,3,63089
1994-0370,1994,1994-06-26,Group stage,Group,United States,Bulgaria,Greece,Home,4,0,4,0,0,Win,3,63160
1994-0370,1994,1994-06-26,Group stage,Group,United States,Greece,Bulgaria,Away,0,4,-4,0,0,Loss,0,63160
1994-0371,1994,1994-06-26,Group stage,Group,United States,United States,Romania,Home,0,1,-1,0,0,Loss,0,93869
1994-0371,1994,1994-06-26,Group stage,Group,United States,Romania,United States,Away,1,0,1,0,0,Win,3,93869
2014-0372,2014,2014-06-24,Group stage,Group,Brazil,Italy,Uruguay,Home,0,1,-1,0,0,Loss,0,39706
2014-0372,2014,2014-06-24,Group stage,Group,Brazil,Uruguay,Italy,Away,1,0,1,0,0,Win,3,39706
2006-0373,2006,2006-06-27,Round of 16,Knockout,Germany,Brazil,Ghana,Home,3,0,3,0,0,Win,3,65000
2006-0373,2006,2006-06-27,Round of 16,Knockout,Germany,Ghana,Brazil,Away,0,3,-3,0,0,Loss,0,65000
2006-0374,2006,2006-06-27,Round of 16,Knockout,Germany,Spain,France,Home,1,3,-2,0,0,Loss,0,43000
2006-0374,2006,2006-06-27,Round of 16,Knockout,Germany,France,Spain,Away,3,1,2,0,0,Win,3,43000
2006-0375,2006,2006-06-26,Round of 16,Knockout,Germany,Italy,Australia,Home,1,0,1,0,0,Win,3,46000
2006-0375,2006,2006-06-26,Round of 16,Knockout,Germany,Australia,Italy,Away,0,1,-1,0,0,Loss,0,46000
2006-0376,2006,2006-06-26,Round of 16,Knockout,Germany,Switzerland,Ukraine,Home,0,0,0,0,3,Loss on penalties,0,45000
2006-0376,2006,2006-06-26,Round of 16,Knockout,Germany,Ukraine,Switzerland,Away,0,0,0,3,0,Win on penalties,3,45000
2006-0377,2006,2006-06-25,Round of 16,Knockout,Germany,England,Ecuador,Home,1,0,1,0,0,Win,3,52000
2006-0377,2006,2006-06-25,Round of 16,Knockout,Germany,Ecuador,England,Away,0,1,-1,0,0,Loss,0,52000
2014-0378,2014,2014-06-24,Group stage,Group,Brazil,Japan,Colombia,Home,1,4,-3,0,0,Loss,0,40340
2014-0378,2014,2014-06-24,Group stage,Group,Brazil,Colombia,Japan,Away,4,1,3,0,0,Win,3,40340
2006-0379,2006,2006-06-25,Round of 16,Knockout,Germany,Portugal,Netherlands,Home,1,0,1,0,0,Win,3,41000
2006-0379,2006,2006-06-25,Round of 16,Knockout,Germany,Netherlands,Portugal,Away,0,1,-1,0,0,Loss,0,41000
2014-0380,2014,2014-06-24,Group stage,Group,Brazil,Greece,Côte d'Ivoire,Home,2,1,1,0,0,Win,3,59095
2014-0380,2014,2014-06-24,Group stage,Group,Brazil,Côte d'Ivoire,Greece,Away,1,2,-1,0,0,Loss,0,59095
2006-0381,2006,2006-06-24,Round of 16,Knockout,Germany,Germany,Sweden,Home,2,0,2,0,0,Win,3,66000
2006-0381,2006,2006-06-24,Round of 16,Knockout,Germany,Sweden,Germany,Away,0,2,-2,0,0,Loss,0,66000
2006-0382,2006,2006-06-24,Round of 16,Knockout,Germany,Argentina,Mexico,Home,2,1,1,0,0,Win,3,43000
2006-0382,2006,2006-06-24,Round of 16,Knockout,Germany,Mexico,Argentina,Away,1,2,-1,0,0,Loss,0,43000
2006-0383,2006,2006-06-23,Group stage,Group,Germany,Saudi Arabia,Spain,Home,0,1,-1,0,0,Loss,0,46000
2006-0383,2006,2006-06-23,Group stage,Group,Germany,Spain,Saudi Arabia,Away,1,0,1,0,0,Win,3,46000
2006-0384,2006,2006-06-23,Group stage,Group,Germany,Ukraine,Tunisia,Home,1,0,1,0,0,Win,3,72000
2006-0384,2006,2006-06-23,Group stage,Group,Germany,Tunisia,Ukraine,Away,0,1,-1,0,0,Loss,0,72000
2006-0385,2006,2006-06-23,Group stage,Group,Germany,Togo,France,Home,0,2,-2,0,0,Loss,0,45000
2006-0385,2006,2006-06-23,Group stage,Group,Germany,France,Togo,Away,2,0,2,0,0,Win,3,45000
2006-0386,2006,2006-06-23,Group stage,Group,Germany,Switzerland,Korea Republic,Home,2,0,2,0,0,Win,3,43000
2006-0386,2006,2006-06-23,Group stage,Group,Germany,Korea Republic,Switzerland,Away,0,2,-2,0,0,Loss,0,43000
2006-0387,2006,2006-06-22,Group stage,Group,Germany,Ghana,United States,Home,2,1,1,0,0,Win,3,41000
2006-0387,2006,2006-06-22,Group stage,Group,Germany,United States,Ghana,Away,1,2,-1,0,0,Loss,0,41000
2006-0388,2006,2006-06-22,Group stage,Group,Germany,Czech Republic,Italy,Home,0,2,-2,0,0,Loss,0,50000
2006-0388,2006,2006-06-22,Group stage,Group,Germany,Italy,Czech Republic,Away,2,0,2,0,0,Win,3,50000
2006-0389,2006,2006-06-22,Group stage,Group,Germany,Japan,Brazil,Home,1,4,-3,0,0,Loss,0,65000
2006-0389,2006,2006-06-22,Group stage,Group,Germany,Brazil,Japan,Away,4,1,3,0,0,Win,3,65000
2006-0390,2006,2006-06-22,Group stage,Group,Germany,Croatia,Australia,Home,2,2,0,0,0,Draw,1,52000
2006-0390,2006,2006-06-22,Group stage,Group,Germany,Australia,Croatia,Away,2,2,0,0,0,Draw,1,52000
2006-0391,2006,2006-06-21,Group stage,Group,Germany,Portugal,Mexico,Home,2,1,1,0,0,Win,3,52000
2006-0391,2006,2006-06-21,Group stage,Group,Germany,Mexico,Portugal,Away,1,2,-1,0,0,Loss,0,52000
2006-0392,2006,2006-06-21,Group stage,Group,Germany,IR Iran,Angola,Home,1,1,0,0,0,Draw,1,38000
2006-0392,2006,2006-06-21,Group stage,Group,Germany,Angola,IR Iran,Away,1,1,0,0,0,Draw,1,38000
2006-0393,2006,2006-06-21,Group stage,Group,Germany,Côte d'Ivoire,Serbia and Montenegro,Home,3,2,1,0,0,Win,3,66000
2006-0393,2006,2006-06-21,Group stage,Group,Germany,Serbia and Montenegro,Côte d'Ivoire,Away,2,3,-1,0,0,Loss,0,66000
2006-0394,2006,2006-06-21,Group stage,Group,Germany,Netherlands,Argentina,Home,0,0,0,0,0,Draw,1,48000
2006-0394,2006,2006-06-21,Group stage,Group,Germany,Argentina,Netherlands,Away,0,0,0,0,0,Draw,1,48000
2006-0395,2006,2006-06-20,Group stage,Group,Germany,Costa Rica,Poland,Home,1,2,-1,0,0,Loss,0,43000
2006-0395,2006,2006-06-20,Group stage,Group,Germany,Poland,Costa Rica,Away,2,1,1,0,0,Win,3,43000
1990-0396,1990,1990-06-16,Group stage,Group,Italy,England,Netherlands,Home,0,0,0,0,0,Draw,1,35267
1990-0396,1990,1990-06-16,Group stage,Group,Italy,Netherlands,England,Away,0,0,0,0,0,Draw,1,35267
1990-0397,1990,1990-06-16,Group stage,Group,Italy,Sweden,Scotland,Home,1,2,-1,0,0,Loss,0,31823
1990-0397,1990,1990-06-16,Group stage,Group,Italy,Scotland,Sweden,Away,2,1,1,0,0,Win,3,31823
1990-0398,1990,1990-06-15,Group stage,Group,Italy,Austria,Czechoslovakia,Home,0,1,-1,0,0,Loss,0,38962
1990-0398,1990,1990-06-15,Group stage,Group,Italy,Czechoslovakia,Austria,Away,1,0,1,0,0,Win,3,38962
1990-0399,1990,1990-06-15,Group stage,Group,Italy,West Germany,United Arab Emirates,Home,5,1,4,0,0,Win,3,71169
1990-0399,1990,1990-06-15,Group stage,Group,Italy,United Arab Emirates,West Germany,Away,1,5,-4,0,0,Loss,0,71169
1990-0400,1990,1990-06-14,Group stage,Group,Italy,Yugoslavia,Colombia,Home,1,0,1,0,0,Win,3,32257
1990-0400,1990,1990-06-14,Group stage,Group,Italy,Colombia,Yugoslavia,Away,0,1,-1,0,0,Loss,0,32257
1990-0401,1990,1990-06-14,Group stage,Group,Italy,Cameroon,Romania,Home,2,1,1,0,0,Win,3,38687
1990-0401,1990,1990-06-14,Group stage,Group,Italy,Romania,Cameroon,Away,1,2,-1,0,0,Loss,0,38687
1990-0402,1990,1990-06-14,Group stage,Group,Italy,Italy,United States,Home,1,0,1,0,0,Win,3,73423
1990-0402,1990,1990-06-14,Group stage,Group,Italy,United States,Italy,Away,0,1,-1,0,0,Loss,0,73423
1990-0403,1990,1990-06-13,Group stage,Group,Italy,Uruguay,Spain,Home,0,0,0,0,0,Draw,1,35713
1990-0403,1990,1990-06-13,Group stage,Group,Italy,Spain,Uruguay,Away,0,0,0,0,0,Draw,1,35713
1990-0404,1990,1990-06-13,Group stage,Group,Italy,Argentina,Soviet Union,Home,2,0,2,0,0,Win,3,55759
1990-0404,1990,1990-06-13,Group stage,Group,Italy,Soviet Union,Argentina,Away,0,2,-2,0,0,Loss,0,55759
1990-0405,1990,1990-06-12,Group stage,Group,Italy,Belgium,Korea Republic,Home,2,0,2,0,0,Win,3,32790
1990-0405,1990,1990-06-12,Group stage,Group,Italy,Korea Republic,Belgium,Away,0,2,-2,0,0,Loss,0,32790
1990-0406,1990,1990-06-12,Group stage,Group,Italy,Netherlands,Egypt,Home,1,1,0,0,0,Draw,1,33288
1990-0406,1990,1990-06-12,Group stage,Group,Italy,Egypt,Netherlands,Away,1,1,0,0,0,Draw,1,33288
1990-0407,1990,1990-06-11,Group stage,Group,Italy,Costa Rica,Scotland,Home,1,0,1,0,0,Win,3,30867
1990-0407,1990,1990-06-11,Group stage,Group,Italy,Scotland,Costa Rica,Away,0,1,-1,0,0,Loss,0,30867
1990-0408,1990,1990-06-11,Group stage,Group,Italy,England,Republic of Ireland,Home,1,1,0,0,0,Draw,1,35238
1990-0408,1990,1990-06-11,Group stage,Group,Italy,Republic of Ireland,England,Away,1,1,0,0,0,Draw,1,35238
1990-0409,1990,1990-06-10,Group stage,Group,Italy,United States,Czechoslovakia,Home,1,5,-4,0,0,Loss,0,33266
1990-0409,1990,1990-06-10,Group stage,Group,Italy,Czechoslovakia,United States,Away,5,1,4,0,0,Win,3,33266
1990-0410,1990,1990-06-10,Group stage,Group,Italy,West Germany,Yugoslavia,Home,4,1,3,0,0,Win,3,74765
1990-0410,1990,1990-06-10,Group stage,Group,Italy,Yugoslavia,West Germany,Away,1,4,-3,0,0,Loss,0,74765
1990-0411,1990,1990-06-10,Group stage,Group,Italy,Brazil,Sweden,Home,2,1,1,0,0,Win,3,62628
1990-0411,1990,1990-06-10,Group stage,Group,Italy,Sweden,Brazil,Away,1,2,-1,0,0,Loss,0,62628
1990-0412,1990,1990-06-09,Group stage,Group,Italy,United Arab Emirates,Colombia,Home,0,2,-2,0,0,Loss,0,30791
1990-0412,1990,1990-06-09,Group stage,Group,Italy,Colombia,United Arab Emirates,Away,2,0,2,0,0,Win,3,30791
1990-0413,1990,1990-06-09,Group stage,Group,Italy,Soviet Union,Romania,Home,0,2,-2,0,0,Loss,0,42907
1990-0413,1990,1990-06-09,Group stage,Group,Italy,Romania,Soviet Union,Away,2,0,2,0,0,Win,3,42907
1990-0414,1990,1990-06-09,Group stage,Group,Italy,Italy,Austria,Home,1,0,1,0,0,Win,3,73303
1990-0414,1990,1990-06-09,Group stage,Group,Italy,Austria,Italy,Away,0,1,-1,0,0,Loss,0,73303
1990-0415,1990,1990-06-08,Group stage,Group,Italy,Argentina,Cameroon,Home,0,1,-1,0,0,Loss,0,73780
1990-0415,1990,1990-06-08,Group stage,Group,Italy,Cameroon,Argentina,Away,1,0,1,0,0,Win,3,73780
1986-0416,1986,1986-06-29,Final,Final,Mexico,Argentina,West Germany,Home,3,2,1,0,0,Win,3,114600
1986-0416,1986,1986-06-29,Final,Final,Mexico,West Germany,Argentina,Away,2,3,-1,0,0,Loss,0,114600
1986-0417,1986,1986-06-28,Third-place match,Placement,Mexico,France,Belgium,Home,4,2,2,0,0,Win,3,21000
1986-0417,1986,1986-06-28,Third-place match,Placement,Mexico,Belgium,France,Away,2,4,-2,0,0,Loss,0,21000
1986-0418,1986,1986-06-25,Semi-finals,Knockout,Mexico,France,West Germany,Home,0,2,-2,0,0,Loss,0,45000
1986-0418,1986,1986-06-25,Semi-finals,Knockout,Mexico,West Germany,France,Away,2,0,2,0,0,Win,3,45000
1986-0419,1986,1986-06-25,Semi-finals,Knockout,Mexico,Argentina,Belgium,Home,2,0,2,0,0,Win,3,114500
1986-0419,1986,1986-06-25,Semi-finals,Knockout,Mexico,Belgium,Argentina,Away,0,2,-2,0,0,Loss,0,114500
1986-0420,1986,1986-06-22,Quarter-finals,Knockout,Mexico,Argentina,England,Home,2,1,1,0,0,Win,3,114580
1986-0420,1986,1986-06-22,Quarter-finals,Knockout,Mexico,England,Argentina,Away,1,2,-1,0,0,Loss,0,114580
1986-0421,1986,1986-06-22,Quarter-finals,Knockout,Mexico,Spain,Belgium,Home,1,1,0,4,5,Loss on penalties,0,45000
1986-0421,1986,1986-06-22,Quarter-finals,Knockout,Mexico,Belgium,Spain,Away,1,1,0,5,4,Win on penalties,3,45000
1986-0422,1986,1986-06-21,Quarter-finals,Knockout,Mexico,Brazil,France,Home,1,1,0,3,4,Loss on penalties,0,65000
1986-0422,1986,1986-06-21,Quarter-finals,Knockout,Mexico,France,Brazil,Away,1,1,0,4,3,Win on penalties,3,65000
2014-0423,2014,2014-06-23,Group stage,Group,Brazil,Australia,Spain,Home,0,3,-3,0,0,Loss,0,39375
2014-0423,2014,2014-06-23,Group stage,Group,Brazil,Spain,Australia,Away,3,0,3,0,0,Win,3,39375
2014-0424,2014,2014-06-23,Group stage,Group,Brazil,Netherlands,Chile,Home,2,0,2,0,0,Win,3,62996
2014-0424,2014,2014-06-23,Group stage,Group,Brazil,Chile,Netherlands,Away,0,2,-2,0,0,Loss,0,62996
2014-0425,2014,2014-06-23,Group stage,Group,Brazil,Croatia,Mexico,Home,1,3,-2,0,0,Loss,0,41212
2014-0425,2014,2014-06-23,Group stage,Group,Brazil,Mexico,Croatia,Away,3,1,2,0,0,Win,3,41212
2014-0426,2014,2014-06-23,Group stage,Group,Brazil,Cameroon,Brazil,Home,1,4,-3,0,0,Loss,0,69112
2014-0426,2014,2014-06-23,Group stage,Group,Brazil,Brazil,Cameroon,Away,4,1,3,0,0,Win,3,69112
2014-0427,2014,2014-06-22,Group stage,Group,Brazil,Belgium,Russia,Home,1,0,1,0,0,Win,3,73819
2014-0427,2014,2014-06-22,Group stage,Group,Brazil,Russia,Belgium,Away,0,1,-1,0,0,Loss,0,73819
2014-0428,2014,2014-06-22,Group stage,Group,Brazil,Korea Republic,Algeria,Home,2,4,-2,0,0,Loss,0,42732
2014-0428,2014,2014-06-22,Group stage,Group,Brazil,Algeria,Korea Republic,Away,4,2,2,0,0,Win,3,42732
2014-0429,2014,2014-06-22,Group stage,Group,Brazil,United States,Portugal,Home,2,2,0,0,0,Draw,1,40123
2014-0429,2014,2014-06-22,Group stage,Group,Brazil,Portugal,United States,Away,2,2,0,0,0,Draw,1,40123
2014-0430,2014,2014-06-21,Group stage,Group,Brazil,Argentina,IR Iran,Home,1,0,1,0,0,Win,3,57698
2014-0430,2014,2014-06-21,Group stage,Group,Brazil,IR Iran,Argentina,Away,0,1,-1,0,0,Loss,0,57698
2014-0431,2014,2014-06-21,Group stage,Group,Brazil,Germany,Ghana,Home,2,2,0,0,0,Draw,1,59621
2014-0431,2014,2014-06-21,Group stage,Group,Brazil,Ghana,Germany,Away,2,2,0,0,0,Draw,1,59621
2014-0432,2014,2014-06-21,Group stage,Group,Brazil,Nigeria,Bosnia and Herzegovina,Home,1,0,1,0,0,Win,3,40499
2014-0432,2014,2014-06-21,Group stage,Group,Brazil,Bosnia and Herzegovina,Nigeria,Away,0,1,-1,0,0,Loss,0,40499
2014-0433,2014,2014-06-20,Group stage,Group,Brazil,Italy,Costa Rica,Home,0,1,-1,0,0,Loss,0,40285
2014-0433,2014,2014-06-20,Group stage,Group,Brazil,Costa Rica,Italy,Away,1,0,1,0,0,Win,3,40285
2014-0434,2014,2014-06-20,Group stage,Group,Brazil,Switzerland,France,Home,2,5,-3,0,0,Loss,0,51003
2014-0434,2014,2014-06-20,Group stage,Group,Brazil,France,Switzerland,Away,5,2,3,0,0,Win,3,51003
2014-0435,2014,2014-06-20,Group stage,Group,Brazil,Honduras,Ecuador,Home,1,2,-1,0,0,Loss,0,39224
2014-0435,2014,2014-06-20,Group stage,Group,Brazil,Ecuador,Honduras,Away,2,1,1,0,0,Win,3,39224
2014-0436,2014,2014-06-19,Group stage,Group,Brazil,Colombia,Côte d'Ivoire,Home,2,1,1,0,0,Win,3,68748
2014-0436,2014,2014-06-19,Group stage,Group,Brazil,Côte d'Ivoire,Colombia,Away,1,2,-1,0,0,Loss,0,68748
2014-0437,2014,2014-06-19,Group stage,Group,Brazil,Uruguay,England,Home,2,1,1,0,0,Win,3,62575
2014-0437,2014,2014-06-19,Group stage,Group,Brazil,England,Uruguay,Away,1,2,-1,0,0,Loss,0,62575
2014-0438,2014,2014-06-19,Group stage,Group,Brazil,Japan,Greece,Home,0,0,0,0,0,Draw,1,39485
2014-0438,2014,2014-06-19,Group stage,Group,Brazil,Greece,Japan,Away,0,0,0,0,0,Draw,1,39485
2014-0439,2014,2014-06-18,Group stage,Group,Brazil,Australia,Netherlands,Home,2,3,-1,0,0,Loss,0,42877
2014-0439,2014,2014-06-18,Group stage,Group,Brazil,Netherlands,Australia,Away,3,2,1,0,0,Win,3,42877
2014-0440,2014,2014-06-18,Group stage,Group,Brazil,Spain,Chile,Home,0,2,-2,0,0,Loss,0,74101
2014-0440,2014,2014-06-18,Group stage,Group,Brazil,Chile,Spain,Away,2,0,2,0,0,Win,3,74101
2014-0441,2014,2014-06-18,Group stage,Group,Brazil,Cameroon,Croatia,Home,0,4,-4,0,0,Loss,0,39982
2014-0441,2014,2014-06-18,Group stage,Group,Brazil,Croatia,Cameroon,Away,4,0,4,0,0,Win,3,39982
2014-0442,2014,2014-06-17,Group stage,Group,Brazil,Belgium,Algeria,Home,2,1,1,0,0,Win,3,56800
2014-0442,2014,2014-06-17,Group stage,Group,Brazil,Algeria,Belgium,Away,1,2,-1,0,0,Loss,0,56800
2014-0443,2014,2014-06-17,Group stage,Group,Brazil,Brazil,Mexico,Home,0,0,0,0,0,Draw,1,60342
2014-0443,2014,2014-06-17,Group stage,Group,Brazil,Mexico,Brazil,Away,0,0,0,0,0,Draw,1,60342
2014-0444,2014,2014-06-17,Group stage,Group,Brazil,Russia,Korea Republic,Home,1,1,0,0,0,Draw,1,37603
2014-0444,2014,2014-06-17,Group stage,Group,Brazil,Korea Republic,Russia,Away,1,1,0,0,0,Draw,1,37603
2014-0445,2014,2014-06-16,Group stage,Group,Brazil,Germany,Portugal,Home,4,0,4,0,0,Win,3,51081
2014-0445,2014,2014-06-16,Group stage,Group,Brazil,Portugal,Germany,Away,0,4,-4,0,0,Loss,0,51081
2014-0446,2014,2014-06-16,Group stage,Group,Brazil,IR Iran,Nigeria,Home,0,0,0,0,0,Draw,1,39081
2014-0446,2014,2014-06-16,Group stage,Group,Brazil,Nigeria,IR Iran,Away,0,0,0,0,0,Draw,1,39081
2014-0447,2014,2014-06-16,Group stage,Group,Brazil,Ghana,United States,Home,1,2,-1,0,0,Loss,0,39760
2014-0447,2014,2014-06-16,Group stage,Group,Brazil,United States,Ghana,Away,2,1,1,0,0,Win,3,39760
2014-0448,2014,2014-06-15,Group stage,Group,Brazil,Switzerland,Ecuador,Home,2,1,1,0,0,Win,3,68351
2014-0448,2014,2014-06-15,Group stage,Group,Brazil,Ecuador,Switzerland,Away,1,2,-1,0,0,Loss,0,68351
2014-0449,2014,2014-06-15,Group stage,Group,Brazil,France,Honduras,Home,3,0,3,0,0,Win,3,43012
2014-0449,2014,2014-06-15,Group stage,Group,Brazil,Honduras,France,Away,0,3,-3,0,0,Loss,0,43012
2014-0450,2014,2014-06-15,Group stage,Group,Brazil,Argentina,Bosnia and Herzegovina,Home,2,1,1,0,0,Win,3,74738
2014-0450,2014,2014-06-15,Group stage,Group,Brazil,Bosnia and Herzegovina,Argentina,Away,1,2,-1,0,0,Loss,0,74738
2014-0451,2014,2014-06-14,Group stage,Group,Brazil,Colombia,Greece,Home,3,0,3,0,0,Win,3,57174
2014-0451,2014,2014-06-14,Group stage,Group,Brazil,Greece,Colombia,Away,0,3,-3,0,0,Loss,0,57174
2014-0452,2014,2014-06-14,Group stage,Group,Brazil,Uruguay,Costa Rica,Home,1,3,-2,0,0,Loss,0,58679
2014-0452,2014,2014-06-14,Group stage,Group,Brazil,Costa Rica,Uruguay,Away,3,1,2,0,0,Win,3,58679
2014-0453,2014,2014-06-14,Group stage,Group,Brazil,England,Italy,Home,1,2,-1,0,0,Loss,0,39800
2014-0453,2014,2014-06-14,Group stage,Group,Brazil,Italy,England,Away,2,1,1,0,0,Win,3,39800
2014-0454,2014,2014-06-14,Group stage,Group,Brazil,Côte d'Ivoire,Japan,Home,2,1,1,0,0,Win,3,40267
2014-0454,2014,2014-06-14,Group stage,Group,Brazil,Japan,Côte d'Ivoire,Away,1,2,-1,0,0,Loss,0,40267
2014-0455,2014,2014-06-13,Group stage,Group,Brazil,Mexico,Cameroon,Home,1,0,1,0,0,Win,3,39216
2014-0455,2014,2014-06-13,Group stage,Group,Brazil,Cameroon,Mexico,Away,0,1,-1,0,0,Loss,0,39216
